collection,title,date,description,type,spatial,subject,source,identifier,file
NYS Archives Local District Records,South-Kortright Roll - Page 7,,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **Voted** that Daniel A grant the Collector   Voted that the wood be eight feet long and corded before it be measured   Wood to be twelve shillings per cord   That no person bring more than their proportion of the wood   except employed by the Trustees   Voted that Children coming out of other Districts shall be entitled to their   proportion of the School Money   Voted that this School ho",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County,NYS Archives Series A4645,South-Kortright-Roll-13_page_7,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_7.txt
NYS Archives Local District Records,South-Kortright Roll - Page 8,1815,"1815  Voted that Jesse Bennett, Daniel Grant and John Griffin be Trustees.  Voted that Jobez OB Short the Collector [correction: Collector] that the wood brought for the use of the school shall be cut three feet long and [?] before measuring wood to be twelve [?] her cord that no person bringing more than their proportion except employed by the Trustees.  Voted that children coming out of other districts be entitled to [?] proportion of the school money.  Voted that the school house be used for",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1810s,NYS Archives Series A4645,South-Kortright-Roll-13_page_8,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_8.txt
NYS Archives Local District Records,South-Kortright Roll - Page 9,1825,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **Transcription:**  Voted that the Annual Meeting be on the second Tuesday in April 1825   Kenneth McHenry District Clerk    Stamford, April 11th, 1825   At the Annual Meeting of the School District No. 2 held at the School House in R. H. Smith's   Voted that John [correction: John] be Moderator   Voted that Kenneth McHenry be Clerk   Voted that James Shurtleff and James Grant and Amos Gri",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_9,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_9.txt
NYS Archives Local District Records,District Notecard Records - Page 1,1913,"[typed:]   The Columbia School, The   (private school)   519 Allen's Creek Road   Rochester, New York 14618   Rochester, N.Y.    6/26/64 - Admitted as a four-year high school (H) for five-year period, effective 9/1/64    5/23/67 re-Reg. as (H) for five-year period beginning 9/1/68.    10/26/13 - registered for 5-year period effective September 1, 1913, as 4-year H.S.    [handwritten:]   after del. and   The Columbia School of Rochester Inc.   Rochester    5-19-39. Prov. Charter    12/18/1958 adm",Text,,Local School Records; NYS Archives Series B0594; 1910s,NYS Archives Series B0594,District-Notecard-Records_page_1,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_1.txt
NYS Archives Local District Records,District Notecard Records - Page 10,1926,[typed:]   Deer Park Union School (Albany co.)   19 July 1926 - application for admission   4 Nov. 1926 - admitted M-1   15 Jan 1927 - apply. adv. M-1 to M-P   31 Mar 1927 - advanced M-1 to M-2   17 F. 1928 - advanced M-2 to M-3   22 F. 1929 - advanced M-3 to H   15 Je 1933 - changed name to Bethlehem Central High School    [Bethlehem Central Jr. High School   352 Kenwood Ave. Delmar   4/30 - 5/1/59 adm. as a junior h.s. (JHS)   own five year provisional basis   beginning Sept. 1958.   1/27-28/6,Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_10,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_10.txt
NYS Archives Local District Records,District Notecard Records - Page 11,1925,"[typed:]   Bladell Union School   [handwritten:]   Name Changed to Frontier Central School    [typed:]   ER12    [typed:]   PRESERVED SCHOOL RECORDS   [handwritten:]   [?] Park Avenue, Yonkers    [typed:]   June 1925 - Record app for admission J   18 to 19 1925 - Dr. Skinner recommended post-   ponement until another inspection can be made. In July does not agree with Dr. [?]   Pratt's recommendation that school be admitted    [typed:]   1 July 1926 - Sent comments on library and   [handwritten:",Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_11,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_11.txt
NYS Archives Local District Records,District Notecard Records - Page 12,,[typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:,Text,,Local School Records; NYS Archives Series B0594,NYS Archives Series B0594,District-Notecard-Records_page_12,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_12.txt
NYS Archives Local District Records,District Notecard Records - Page 13,1935,[typed:]   [handwritten:]   Droplet 1935-   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwritten:]   [typed:]   [handwri,Text,,Local School Records; NYS Archives Series B0594; 1930s,NYS Archives Series B0594,District-Notecard-Records_page_13,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_13.txt
NYS Archives Local District Records,District Notecard Records - Page 14,1899,"[typed:]   Hart Blossomingdale Union School   Dec 21, 1899 admitted   Address with the Order to Middle Grades Institution   Application for Advancement to [?]   Date received April 7, 1921   Inspection asked March 1920 [?]   Inspection data Johnson reported January 1, 1921    Library 0.K. Long, 1919-21   Apparatus 9.R. May, 1919   Course of study 9.R. May, 1921   Regents action Spring 1921 Advanced Middle Training   [?] School 3-4, 1921    [handwritten:]   7/18-19/04 - dropped from wall    [type",Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_14,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_14.txt
NYS Archives Local District Records,District Notecard Records - Page 15,1924,"[typed:]   Oldville Union School (Delaware Co.)    13 D 1924 - readl app for admission   2 Ju 1925 - criticisms re appar, etc. sent out   5 Fr 1925 - additional appar to be purchased   10 Ju 1925 - principal advised c of a o.k.   23 May 1925 - admitted J    12 N 1925 - readl app for adv J to M   19 F 1926 - advanced J to M    A N 1927 - app readl adv M-2 to M-3   17 Ju 1926 - div. not approved   27 S 1927 - advanced M-2 to M-3    [handwritten:]   as 5 1923 - ach'd app for adv to M (N)   19 Ju 19",Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_15,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_15.txt
NYS Archives Local District Records,District Notecard Records - Page 16,,[typed:]   Blythedale School   116 Mount Pleasant - Blythedale    [handwritten:]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?],Text,,Local School Records; NYS Archives Series B0594,NYS Archives Series B0594,District-Notecard-Records_page_16,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_16.txt
NYS Archives Local District Records,District Notecard Records - Page 17,1905,"[typed:]   Bolton Union School, Bolton Landing (Warren Co.)    16 May 1905 – inspector given lists of books and apparatus for correction   22 D 1905 – Inspection asked   27 Je 1906 – C of S approved   30 Je 1906 – Admitted as J   4 D 1906 – applica for advance rec'd – c of s O.K.   25 S 1913 – advanced to middle grade   18 Ja 1914 – app for advance to S   18 S 1914 – report of Inspection favorable   24 Je 1915 – advanced M to S    [handwritten:]   19 ' 1931 app for adv to H rec'd (N)   11 Ap 193",Text,,Local School Records; NYS Archives Series B0594; 1900s,NYS Archives Series B0594,District-Notecard-Records_page_17,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_17.txt
NYS Archives Local District Records,District Notecard Records - Page 18,1903,"[typed:] Bombay Union School   [handwritten:] May 21, 1903 - admitted   [handwritten:] Oct. 3, 1908 - adv. to S.   [handwritten:] 6/25-26/59 dropped from roll of registered scholars    [typed:] Bombay Union School   [handwritten:] Oct. 6, 1926 - re-adv. grade - 5 - 4 yr.   [handwritten:] Inspection to be made   [handwritten:] Comp. - Library - Not complete   [handwritten:] Due - Inspection report not satisfactory - sent to Shiman's mother   [handwritten:] 10/1/27 - report of inspection transmitt",Text,,Local School Records; NYS Archives Series B0594; 1900s,NYS Archives Series B0594,District-Notecard-Records_page_18,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_18.txt
NYS Archives Local District Records,District Notecard Records - Page 19,1900,[typed:]   Bradford Union School (Shenango County) - [?]    20 I. 1900 - admitted   12 Mar. 1919 - Report of inspection unfavorable   Dept. considers impracticable to continue academic dept.   16 Je 1919 - Discontinuance of school held over until fall.   4 Mar. 1924 - advised school of conditions necessary for retention on University roll   13 Mar. 1924 - when four points have been taken care of inspection will be made    18 Je 1924 - school notified it must comply with requirements or dropped f,Text,,Local School Records; NYS Archives Series B0594; 1900s,NYS Archives Series B0594,District-Notecard-Records_page_19,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_19.txt
NYS Archives Local District Records,District Notecard Records - Page 2,1824,"[typed:]   Alexander High School (Genesee Co.)   Broadway, Alexander 19295   L 6 May 1824 (ch. 397) Alexander Classical School   5 Feb. 1839 - admitted   R Mr 28, 1845 - chartered as Genesee and Wyoming Seminary   R 9 Jan. 1889 - merged in Alexander U.S.   26 Feb. 1914 - ranked as H.B.    [handwritten:]   Apr 20, 1951 name changed to Alexander High School    [typed:]   [?] registered (canceled 1971)",Text,,Local School Records; NYS Archives Series B0594; 1820s,NYS Archives Series B0594,District-Notecard-Records_page_2,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_2.txt
NYS Archives Local District Records,District Notecard Records - Page 20,1930,[typed:]   Bradford Boys School (Sutton Co.) - B-    15 S 1930 -- renewed app for adv M-1 to M 6 N 1930 - until certain conditions are met cannot be recommended for adv to even M-2    24 D 1930 -- referred letter from principal to E.P.O. - awaiting his advice   25 Feb. 1931 - conditions in school do not warrant advance to H - suggest app for advance to M-2    18 June 1931 - Advanced to M-2    14 N 1951 - ack'd app for adv. to M-3(N)    10 F 1933 - advanced to M-3 and name changed to Bradford Cen,Text,,Local School Records; NYS Archives Series B0594; 1930s,NYS Archives Series B0594,District-Notecard-Records_page_20,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_20.txt
NYS Archives Local District Records,District Notecard Records - Page 21,1899,"[typed:]   Bowersport Union School (Chernung Co)   Admitted - Feb. 21, 1899   Advanced to M - 8 - Nov. 29, 1909   (no folder found July 1919)   31 Jul 1930 - ack'd app for adv M-H (N)   10 March 1931 - cannot recommend school for advancement due to overcrowded high school program, failure to properly departmentalize instruction, etc.   27 Mar. 1933 - ack'd app for adv to M-8 (?)    [handwritten:]   28 May 1935 - report of inspection does not recommend advancement of school at present in view of",Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_21,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_21.txt
NYS Archives Local District Records,District Notecard Records - Page 22,1939,"[typed:] Brewerton Union School   Onondaga Co.    [handwritten:]   5G'27 - rec'd application - admission M.1yr.   Inspection to be made - staff notified   25 Nov/27 - School not ready for advancement   20 May '4 Te 1939 - corr. repossible advance,   Report of inspection May 24 sent Pres. Bd.    [typed:]   Brewster High School (Putnam County)   Foginton Rd., Brewster 10509   12 Feb. 1891 - admitted   1898 - graded as H    [handwritten:]   13 F. 1930 - ack'd letter from prin.   requesting inspecti",Text,,Local School Records; NYS Archives Series B0594; 1930s,NYS Archives Series B0594,District-Notecard-Records_page_22,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_22.txt
NYS Archives Local District Records,District Notecard Records - Page 23,1895,"[typed:]   Bridgenhampton Union School   Montauk Highway Bridgenhampton 11932   Suffolk    [handwritten:]   5-15-08 - admitted   8-17-08 - a.d.v.t.m   1-23-11 - ""S""   Q-18-11 - ""H""    9/23/83 Registered as H.S. by Regent vote for 5 years.    [typed:]   Bridgenhampton Union School (Ossining Co.)   Mar. 2, 1895 - admitted as a   Mar. 1908 - read for app. for admission   May 1908 - advanced as J - N    Jan. 20, 1915 - Inspector reported favorably   Apr. 1915 - advanced from M to S(M-3)    Nov. 9, 1",Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_23,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_23.txt
NYS Archives Local District Records,District Notecard Records - Page 24,1929,[typed:]   19 Oct 1951 - any recommendation withheld until January.   (no folder found 1929 -)   28 Apr 1937 - sent blanks and circular re 4 year school.   17 Feb 1930 - sent blanks for adv. to H grade.   25 A 1930 - ack'd app for adv to H (N)   6 May - wrote school re criticisms on library and apparatus   18 May 1930 - report of inspection does not warrant advancement at present   30 Mar 1932 - ack'd app for advancement from M-3 to H    [handwritten:]   [?] School   [?] School (Gwenda Co.)   17,Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_24,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_24.txt
NYS Archives Local District Records,District Notecard Records - Page 25,1925,[typed:]   West Hill Union School (B) Lawrence Co.   teacher load too heavy.   9 May 1925 - Book and appar criticisms sent   3 July 1925 - Sent Pres. of Bd copy of report - equipment should be improved; academic registration too small for S. gr. teacher load too heavy.   29 O. 1926 - Inspection made - not to be adv. to S until biology appar has been purchased   31 Mar. 1927 - advanced M-2 to M-3 (Over)    [handwritten:]   20D 1946 - Dropped from roll,Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_25,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_25.txt
NYS Archives Local District Records,District Notecard Records - Page 26,1897,"[typed:]   Monroe County -   Brighton Union School    [handwritten:]   5-16-29 Admitted as M-1   12-19-29 Advanced to M-2   5-21-31 ... H    [typed:]   BROOKLYN, N.Y. - Brighton Union School    [handwritten:]   9-23-83 Registered as H.S. for 5 years   by Regents vote.    [typed:]   Broaddalbin Central S.   12025    [handwritten:]   11-4-1897 - Ad. Broaddalbin Union S.   1-28-1907 - Adv. to middle   6-26-1911 - "" Senior   6-24-1920 - ... HS grade   3-25-1949 - Name changed to Broaddalbin Cent. Sc",Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_26,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_26.txt
NYS Archives Local District Records,District Notecard Records - Page 27,1901,[typed:]   Oshawa Union School   19 Oct. 1901 admitted as Oshawa Union School   abide or Reduced to junior - cent sent (morning)    [handwritten:]   8 Mar. 12 Advanced to middle - cent sent (morning)   23 Sept. 1913 Recommended for adv. on favourable report of Mr. Longdon.   25 Sept. 1913 Advanced to senior Grade.   11 Nov. 1915 adverse report or little advancement    [typed:]   Apr. 1926 name changed to Hendrick Hudson Union School   (school not ready for advancement)   Building too small    [h,Text,,Local School Records; NYS Archives Series B0594; 1900s,NYS Archives Series B0594,District-Notecard-Records_page_27,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_27.txt
NYS Archives Local District Records,District Notecard Records - Page 28,1898,"[typed:]   Burdett Union School (Schuyler Co.)    27 Je 1898 - admitted   14 N. 1907 - advanced to 8 gr.   29 S 1915 - letter from clerk, board re dropping third year.   28 May 1919 - recommended to Regents that official notice be sent school to show cause why school should not be demoted - notice sent Je 6.   18 Ag 1920 - recommended demotion   3 S 1920 - demoted from 8 to M (no corr. prior to 1920)    [typed:]   28 Ja 1926 - inspection requested   19 Feb. 1929 - report of inspection - several",Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_28,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_28.txt
NYS Archives Local District Records,District Notecard Records - Page 29,1920,[typed:]   Jellyville Small School (Climson County)   10 May 1920 - admitted 3   2 May 1923 - advanced to 3   (no material re)   1 May 1927 - app for adv to H rec'd (N)   13 May 1927 - report unfavorable - if non-residents enter next year matter may be taken to next fall   18 June 1943 - dropped from roll    [handwritten:]   (Cairo Jr.-Sr. HS)   Cairo Central School   Rt 145 Cairo - 12413   3 Sept 07 appr'd for admission   17 Oct 07 admitted as junior   8 Oct 08 advanced to middle grade   27 Apr,Text,,Local School Records; NYS Archives Series B0594; 1920s,NYS Archives Series B0594,District-Notecard-Records_page_29,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_29.txt
NYS Archives Local District Records,District Notecard Records - Page 3,1900,"[typed:] Westchester Alexander Hamilton School So. Hillside Ave., ELMSFORD 10523 Elmsford Union Sch. ad. 6-25-1900 Dropped R 6-28-1906 Alex. Hamilton School ad. 6-19-1930 as J 6-16-1932 M-2 Advanced to H-6 eff 6/1933-4-20-1933 8/24/76 Reduced A P.C. for 76-77 per AET 6/23/78 - Per H-6 from 9-1-77 9/24/82 - Reig 9-24-82 Visited 1981-82  [handwritten:] Jefferson Alexandria Bay HS Union School Bolton Pk Alexandria Bay 13607 Gel Al. Bay HS 11-21-1895 Adv to it 1901 (3-9-18-old card not found)  [Note",Text,,Local School Records; NYS Archives Series B0594; 1900s,NYS Archives Series B0594,District-Notecard-Records_page_3,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_3.txt
NYS Archives Local District Records,District Notecard Records - Page 30,1909,"[typed:]   Callicoon Union School   Jan. 21, 1909 Admitted as Callicoon Depot U.S.   2 x 6/09 Name changed from ""Callicoon Depot (Union School)"" (reversed)   comd. 09 Advanced to senior grade.   Nov. 27, April 16 Advanced 21 to 24.3.   15 P. 1939 - Dropped from roll   (Delaware Valley Central School Admitted)    [handwritten:]   Callicoon Depot   see Callicoon Union.",Text,,Local School Records; NYS Archives Series B0594; 1900s,NYS Archives Series B0594,District-Notecard-Records_page_30,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_30.txt
NYS Archives Local District Records,District Notecard Records - Page 31,1871,"[typed:]   Canastota Central School   High School Division 13032   Resuts Street Canastota    [handwritten:]   Madison    12 Feb 1871 - Canastota Union Sch. admitted   1898 - Graded as H.S.   4/20-21/50 - Name changed to Canastota CS   1-25-78 - Rereg. as H.S. 5 yrs from 9-1-76.   9/24/82 Registered by Regents (visited 1981-82)    [typed:]   Canastota Union School    [handwritten:]   Jan 12, 1891 - admitted - 1119 erected as N.   Aug 22 School not opened for 1892-93 session due to   May 23 [?] t",Text,,Local School Records; NYS Archives Series B0594; 1870s,NYS Archives Series B0594,District-Notecard-Records_page_31,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_31.txt
NYS Archives Local District Records,District Notecard Records - Page 32,,"[typed:]   Candlewood Junior High School   (Par of Half Hollow Hills Schools)   Huntington, New York 11746   Dix Hills    9/28-29/67 Admitted as a junior high school for 5-yr.   period beginning 9/1/67    [handwritten:]   Suffolk    [typed:]   4/27/73    [handwritten:]   - re-registered as J for 5 yrs from 9-1-72.    [typed:]   Ticga    ---  [handwritten:]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [?]   [",Text,,Local School Records; NYS Archives Series B0594,NYS Archives Series B0594,District-Notecard-Records_page_32,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_32.txt
NYS Archives Local District Records,District Notecard Records - Page 33,1900,"[typed:] Catskill Christian School   closed Sept. 1984   Records are with   Rev. Richard Senuso-   Box 83   Fallsburg, New York 12733   Phone - Area Code 914-434-2546    [handwritten:]   Cats Union School   In 25, 1900 - admitted   March 2, 1907 - adv. to S   March 25, 1909 - adv. to H   Oct 19-19, 1939 - School Dropped from list   Cato-Mericka-Central School Admitted 9-3 H(9-12)",Text,,Local School Records; NYS Archives Series B0594; 1900s,NYS Archives Series B0594,District-Notecard-Records_page_33,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_33.txt
NYS Archives Local District Records,District Notecard Records - Page 34,1911,[typed:] Celoron Union School (Chautauqua Co.)   7 D 1911 - admitted J   29 D 1921 - adv. J-S   26 N 1927 - approval of adv S-H denied   13 May 1930 - app for adv to H rec'd - ack'd (N)   18 D 1930 - advanced M-3 to H   11/18/1954 - dropped from roll    [handwritten:] dropped from roll    [typed:] Caster Academy of the Brooklyn's Jewish Center   21 Jan. 1943 - Absolute charter granted,Text,,Local School Records; NYS Archives Series B0594; 1910s,NYS Archives Series B0594,District-Notecard-Records_page_34,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_34.txt
NYS Archives Local District Records,District Notecard Records - Page 35,1934,"[typed:]   Center Moriches Union School   511 Main St, Center Moriches 11934   20 Dec 1934 admitted    [handwritten:]   29 Jan 1907 adv to Sep.   30 Jun 1910 adv to H.gh.    [typed:]   Center Moriches H.S.   311 Main St, Center Moriches 11934   Repealed as H.S. for 5 years (creates A.H.S.) 10/19/25    [handwritten:]   Center Moriches Union School   see Woodridge Union School   name changed",Text,,Local School Records; NYS Archives Series B0594; 1930s,NYS Archives Series B0594,District-Notecard-Records_page_35,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_35.txt
NYS Archives Local District Records,District Notecard Records - Page 36,1933,"[typed:]   Pine Hill Union School (Erie county),   1635 E. DelaSven Ave., Buffalo (Town of Cheektowaga)    1 Mar 1933 - ack'd app for admission M-1 (N)   15 June 1933 - admitted as M-1   15 May 1935 - advanced from M-1 to M-2 (oth and 10th years)    1938   14 Apr./ack'd app for advance to H(4yr)(N)   17 June 1938 - advanced to H(4)    [handwritten:]   Cheektowaga No. 10 School   Cheektowaga, Erie Co.    16 May 1945 Admitted 11gr (9th year)   8/19/59 name dropped from Hall of Registebel Pict Scho",Text,,Local School Records; NYS Archives Series B0594; 1930s,NYS Archives Series B0594,District-Notecard-Records_page_36,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_36.txt
NYS Archives Local District Records,District Notecard Records - Page 37,1915,[typed:]   Union School   May 18 [?] for a Union School filed 1915   [?] 1915 Mr. Anna reported each of [?]   Sept 1915 Library's approval 2900   13 May 1915 Council of Study approved   1915 [?] of junior grade   At [?] 1916 Advanced from [?] to middle   [?] 1917 [?]  [handwritten:]   The [?] and [?] [?] [?] [?] [?]   [?] [?] [?] [?] [?] [?]   [?] [?] [?] [?] [?] [?]   [?] [?] [?] [?] [?] [?]   [?] [?] [?] [?] [?] [?]   [?] [?] [?] [?] [?] [?]   [?] [?] [?] [?] [?] [?]   [?] [?] [?] [?] [?] [?],Text,,Local School Records; NYS Archives Series B0594; 1910s,NYS Archives Series B0594,District-Notecard-Records_page_37,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_37.txt
NYS Archives Local District Records,District Notecard Records - Page 38,1931,[typed:] Voorheesville Union School (Albany Co.) Mar. 23/31 Admitted as M-1 8 O 1931 - ack'd app for adv to M-2 (M) EE D 1031 - small registration - only just admitted in Mar 1931 - no consideration should be given to advancement 16 Apr. 1943 - Advanced M-H (9-12) Name changed to Voorheesville Central School  [typed:] Glenwood Union School (Jefferson Co.) Since 1926 - [?] Thousand Islands 9 Jun 1933 - admitted 1937 - graded as H Ap 1926 - rec'd complaint from St Mary's School of Clayton re appar,Text,,Local School Records; NYS Archives Series B0594; 1930s,NYS Archives Series B0594,District-Notecard-Records_page_38,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_38.txt
NYS Archives Local District Records,District Notecard Records - Page 39,1895,[typed:]   Cleveland Union School (Gosgo County)    El H. 1895 - admitted   2 Ja 1922 - inspection requested - following letter of complaint   24 Je 1922 - Report of inspection shows excessive tax rate; work should be limited to 3 yrs; additional teacher needed if 4th yr is continued.   11 Ag 1923 - additional teacher employed; c or submitted   2 Jl 1926 - app adv 3 to H - inspection requested; teachers programs overcrowded; c of s criticized.    8 Jl 1926 - criticisms re lists - all will have t,Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_39,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_39.txt
NYS Archives Local District Records,District Notecard Records - Page 4,1839,[typed:]   Amsterdam High School    L 29 Mar 1839 (ch. 11) as Amsterdam Female Academy   16 F 1941 - Admitted   L 27 Ap. 1885 (ch. 575) - Name changed to Amsterdam Academy   5 Ap. 1895 - became Amsterdam High School   19 Mar. 1896 - admitted   1 July 1901 - consolidated with Rockton H.S.   12 C 1933 - name changed to Wilbur H. Lynch High School    [handwritten:]   Amsterdam School of women - Packard   1 July 1917 April no registration filed also requested suggestion asked to press Mr. Skinner re,Text,,Local School Records; NYS Archives Series B0594; 1830s,NYS Archives Series B0594,District-Notecard-Records_page_4,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_4.txt
NYS Archives Local District Records,District Notecard Records - Page 40,1933,"[typed:]   Clinton Heights Union Free School District   No. 3, Town of East Greenbush    8 D 1933 - app received for admission M-1    22 June 1934 - Action deferred on recommendation for admission. Voted that the case be referred to G.M.W. with suggestion that he try to work out plan for a central high school and that he make some arrangement for transporting the pupils.    27 July 1934 - Action deferred pending further consideration, on the recommendation for    [handwritten:]   [?]    [typed:]",Text,,Local School Records; NYS Archives Series B0594; 1930s,NYS Archives Series B0594,District-Notecard-Records_page_40,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_40.txt
NYS Archives Local District Records,District Notecard Records - Page 41,1895,[typed:]   Risley Central School   with Adel School (St. Lawrence Co.)   Cotton - Pierrepont    21 N. 1895 - admitted   11 Dec. 1906 - advanced to senior grade    20 O. 1919 - School restored to list of schools approved for non-resident tuition    1 Jan. 1925 - received application for adv. S - H   14 June 1926) letter to principal re course of study under both dates - neither letter ever replied to - Advancement held pending reply    [handwritten:]   29 July 1938 - Ackd App. for advancement to,Text,,Local School Records; NYS Archives Series B0594; 1890s,NYS Archives Series B0594,District-Notecard-Records_page_41,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/District-Notecard-Records_page_41.txt
